doc_id,filename,category,source_path
630,630.txt,entertainment,data\raw\entertainment\121.txt
631,631.txt,entertainment,data\raw\entertainment\122.txt
632,632.txt,entertainment,data\raw\entertainment\123.txt
633,633.txt,entertainment,data\raw\entertainment\124.txt
634,634.txt,entertainment,data\raw\entertainment\125.txt
635,635.txt,entertainment,data\raw\entertainment\126.txt
636,636.txt,entertainment,data\raw\entertainment\127.txt
637,637.txt,entertainment,data\raw\entertainment\128.txt
638,638.txt,entertainment,data\raw\entertainment\129.txt
639,639.txt,entertainment,data\raw\entertainment\130.txt
640,640.txt,entertainment,data\raw\entertainment\131.txt
641,641.txt,entertainment,data\raw\entertainment\132.txt
642,642.txt,entertainment,data\raw\entertainment\133.txt
643,643.txt,entertainment,data\raw\entertainment\134.txt
644,644.txt,entertainment,data\raw\entertainment\135.txt
645,645.txt,entertainment,data\raw\entertainment\136.txt
646,646.txt,entertainment,data\raw\entertainment\137.txt
647,647.txt,entertainment,data\raw\entertainment\138.txt
648,648.txt,entertainment,data\raw\entertainment\139.txt
649,649.txt,entertainment,data\raw\entertainment\140.txt
650,650.txt,entertainment,data\raw\entertainment\141.txt
651,651.txt,entertainment,data\raw\entertainment\142.txt
652,652.txt,entertainment,data\raw\entertainment\143.txt
653,653.txt,entertainment,data\raw\entertainment\144.txt
654,654.txt,entertainment,data\raw\entertainment\145.txt
655,655.txt,entertainment,data\raw\entertainment\146.txt
656,656.txt,entertainment,data\raw\entertainment\147.txt
657,657.txt,entertainment,data\raw\entertainment\148.txt
658,658.txt,entertainment,data\raw\entertainment\149.txt
659,659.txt,entertainment,data\raw\entertainment\150.txt
660,660.txt,entertainment,data\raw\entertainment\151.txt
661,661.txt,entertainment,data\raw\entertainment\152.txt
662,662.txt,entertainment,data\raw\entertainment\153.txt
663,663.txt,entertainment,data\raw\entertainment\154.txt
664,664.txt,entertainment,data\raw\entertainment\155.txt
665,665.txt,entertainment,data\raw\entertainment\156.txt
666,666.txt,entertainment,data\raw\entertainment\157.txt
667,667.txt,entertainment,data\raw\entertainment\158.txt
668,668.txt,entertainment,data\raw\entertainment\159.txt
669,669.txt,entertainment,data\raw\entertainment\160.txt
670,670.txt,entertainment,data\raw\entertainment\161.txt
671,671.txt,entertainment,data\raw\entertainment\162.txt
672,672.txt,entertainment,data\raw\entertainment\163.txt
673,673.txt,entertainment,data\raw\entertainment\164.txt
674,674.txt,entertainment,data\raw\entertainment\165.txt
675,675.txt,entertainment,data\raw\entertainment\166.txt
676,676.txt,entertainment,data\raw\entertainment\167.txt
677,677.txt,entertainment,data\raw\entertainment\168.txt
678,678.txt,entertainment,data\raw\entertainment\169.txt
679,679.txt,entertainment,data\raw\entertainment\170.txt
680,680.txt,entertainment,data\raw\entertainment\171.txt
681,681.txt,entertainment,data\raw\entertainment\172.txt
682,682.txt,entertainment,data\raw\entertainment\173.txt
683,683.txt,entertainment,data\raw\entertainment\174.txt
684,684.txt,entertainment,data\raw\entertainment\175.txt
685,685.txt,entertainment,data\raw\entertainment\176.txt
686,686.txt,entertainment,data\raw\entertainment\177.txt
687,687.txt,entertainment,data\raw\entertainment\178.txt
688,688.txt,entertainment,data\raw\entertainment\179.txt
689,689.txt,entertainment,data\raw\entertainment\180.txt
690,690.txt,entertainment,data\raw\entertainment\181.txt
691,691.txt,entertainment,data\raw\entertainment\182.txt
692,692.txt,entertainment,data\raw\entertainment\183.txt
693,693.txt,entertainment,data\raw\entertainment\184.txt
694,694.txt,entertainment,data\raw\entertainment\185.txt
695,695.txt,entertainment,data\raw\entertainment\186.txt
696,696.txt,entertainment,data\raw\entertainment\187.txt
697,697.txt,entertainment,data\raw\entertainment\188.txt
698,698.txt,entertainment,data\raw\entertainment\189.txt
699,699.txt,entertainment,data\raw\entertainment\190.txt
700,700.txt,entertainment,data\raw\entertainment\191.txt
701,701.txt,entertainment,data\raw\entertainment\192.txt
702,702.txt,entertainment,data\raw\entertainment\193.txt
703,703.txt,entertainment,data\raw\entertainment\194.txt
704,704.txt,entertainment,data\raw\entertainment\195.txt
705,705.txt,entertainment,data\raw\entertainment\196.txt
706,706.txt,entertainment,data\raw\entertainment\197.txt
707,707.txt,entertainment,data\raw\entertainment\198.txt
708,708.txt,entertainment,data\raw\entertainment\199.txt
709,709.txt,entertainment,data\raw\entertainment\200.txt
710,710.txt,entertainment,data\raw\entertainment\201.txt
711,711.txt,entertainment,data\raw\entertainment\202.txt
712,712.txt,entertainment,data\raw\entertainment\203.txt
713,713.txt,entertainment,data\raw\entertainment\204.txt
714,714.txt,entertainment,data\raw\entertainment\205.txt
715,715.txt,entertainment,data\raw\entertainment\206.txt
716,716.txt,entertainment,data\raw\entertainment\207.txt
717,717.txt,entertainment,data\raw\entertainment\208.txt
718,718.txt,entertainment,data\raw\entertainment\209.txt
719,719.txt,entertainment,data\raw\entertainment\210.txt
720,720.txt,entertainment,data\raw\entertainment\211.txt
721,721.txt,entertainment,data\raw\entertainment\212.txt
722,722.txt,entertainment,data\raw\entertainment\213.txt
723,723.txt,entertainment,data\raw\entertainment\214.txt
724,724.txt,entertainment,data\raw\entertainment\215.txt
725,725.txt,entertainment,data\raw\entertainment\216.txt
726,726.txt,entertainment,data\raw\entertainment\217.txt
727,727.txt,entertainment,data\raw\entertainment\218.txt
728,728.txt,entertainment,data\raw\entertainment\219.txt
729,729.txt,entertainment,data\raw\entertainment\220.txt
730,730.txt,entertainment,data\raw\entertainment\221.txt
731,731.txt,entertainment,data\raw\entertainment\222.txt
732,732.txt,entertainment,data\raw\entertainment\223.txt
733,733.txt,entertainment,data\raw\entertainment\224.txt
734,734.txt,entertainment,data\raw\entertainment\225.txt
735,735.txt,entertainment,data\raw\entertainment\226.txt
736,736.txt,entertainment,data\raw\entertainment\227.txt
737,737.txt,entertainment,data\raw\entertainment\228.txt
738,738.txt,entertainment,data\raw\entertainment\229.txt
739,739.txt,entertainment,data\raw\entertainment\230.txt
740,740.txt,entertainment,data\raw\entertainment\231.txt
741,741.txt,entertainment,data\raw\entertainment\232.txt
742,742.txt,entertainment,data\raw\entertainment\233.txt
743,743.txt,entertainment,data\raw\entertainment\234.txt
744,744.txt,entertainment,data\raw\entertainment\235.txt
745,745.txt,entertainment,data\raw\entertainment\236.txt
746,746.txt,entertainment,data\raw\entertainment\237.txt
747,747.txt,entertainment,data\raw\entertainment\238.txt
748,748.txt,entertainment,data\raw\entertainment\239.txt
749,749.txt,entertainment,data\raw\entertainment\240.txt
750,750.txt,entertainment,data\raw\entertainment\241.txt
751,751.txt,entertainment,data\raw\entertainment\242.txt
752,752.txt,entertainment,data\raw\entertainment\243.txt
753,753.txt,entertainment,data\raw\entertainment\244.txt
754,754.txt,entertainment,data\raw\entertainment\245.txt
755,755.txt,entertainment,data\raw\entertainment\246.txt
756,756.txt,entertainment,data\raw\entertainment\247.txt
757,757.txt,entertainment,data\raw\entertainment\248.txt
758,758.txt,entertainment,data\raw\entertainment\249.txt
759,759.txt,entertainment,data\raw\entertainment\250.txt
760,760.txt,entertainment,data\raw\entertainment\251.txt
761,761.txt,entertainment,data\raw\entertainment\252.txt
762,762.txt,entertainment,data\raw\entertainment\253.txt
763,763.txt,entertainment,data\raw\entertainment\254.txt
764,764.txt,entertainment,data\raw\entertainment\255.txt
765,765.txt,entertainment,data\raw\entertainment\256.txt
766,766.txt,entertainment,data\raw\entertainment\257.txt
767,767.txt,entertainment,data\raw\entertainment\258.txt
768,768.txt,entertainment,data\raw\entertainment\259.txt
769,769.txt,entertainment,data\raw\entertainment\260.txt
770,770.txt,entertainment,data\raw\entertainment\261.txt
771,771.txt,entertainment,data\raw\entertainment\262.txt
772,772.txt,entertainment,data\raw\entertainment\263.txt
773,773.txt,entertainment,data\raw\entertainment\264.txt
774,774.txt,entertainment,data\raw\entertainment\265.txt
775,775.txt,entertainment,data\raw\entertainment\266.txt
776,776.txt,entertainment,data\raw\entertainment\267.txt
777,777.txt,entertainment,data\raw\entertainment\268.txt
778,778.txt,entertainment,data\raw\entertainment\269.txt
779,779.txt,entertainment,data\raw\entertainment\270.txt
780,780.txt,entertainment,data\raw\entertainment\271.txt
781,781.txt,entertainment,data\raw\entertainment\272.txt
782,782.txt,entertainment,data\raw\entertainment\273.txt
783,783.txt,entertainment,data\raw\entertainment\274.txt
784,784.txt,entertainment,data\raw\entertainment\275.txt
785,785.txt,entertainment,data\raw\entertainment\276.txt
786,786.txt,entertainment,data\raw\entertainment\277.txt
787,787.txt,entertainment,data\raw\entertainment\278.txt
788,788.txt,entertainment,data\raw\entertainment\279.txt
789,789.txt,entertainment,data\raw\entertainment\280.txt
790,790.txt,entertainment,data\raw\entertainment\281.txt
791,791.txt,entertainment,data\raw\entertainment\282.txt
792,792.txt,entertainment,data\raw\entertainment\283.txt
793,793.txt,entertainment,data\raw\entertainment\284.txt
794,794.txt,entertainment,data\raw\entertainment\285.txt
795,795.txt,entertainment,data\raw\entertainment\286.txt
796,796.txt,entertainment,data\raw\entertainment\287.txt
797,797.txt,entertainment,data\raw\entertainment\288.txt
798,798.txt,entertainment,data\raw\entertainment\289.txt
799,799.txt,entertainment,data\raw\entertainment\290.txt
800,800.txt,entertainment,data\raw\entertainment\291.txt
801,801.txt,entertainment,data\raw\entertainment\292.txt
802,802.txt,entertainment,data\raw\entertainment\293.txt
803,803.txt,entertainment,data\raw\entertainment\294.txt
804,804.txt,entertainment,data\raw\entertainment\295.txt
805,805.txt,entertainment,data\raw\entertainment\296.txt
806,806.txt,entertainment,data\raw\entertainment\297.txt
807,807.txt,entertainment,data\raw\entertainment\298.txt
808,808.txt,entertainment,data\raw\entertainment\299.txt
809,809.txt,entertainment,data\raw\entertainment\300.txt
810,810.txt,entertainment,data\raw\entertainment\301.txt
811,811.txt,entertainment,data\raw\entertainment\302.txt
812,812.txt,entertainment,data\raw\entertainment\303.txt
813,813.txt,entertainment,data\raw\entertainment\304.txt
814,814.txt,entertainment,data\raw\entertainment\305.txt
815,815.txt,entertainment,data\raw\entertainment\306.txt
816,816.txt,entertainment,data\raw\entertainment\307.txt
817,817.txt,entertainment,data\raw\entertainment\308.txt
818,818.txt,entertainment,data\raw\entertainment\309.txt
819,819.txt,entertainment,data\raw\entertainment\310.txt
820,820.txt,entertainment,data\raw\entertainment\311.txt
821,821.txt,entertainment,data\raw\entertainment\312.txt
822,822.txt,entertainment,data\raw\entertainment\313.txt
823,823.txt,entertainment,data\raw\entertainment\314.txt
824,824.txt,entertainment,data\raw\entertainment\315.txt
825,825.txt,entertainment,data\raw\entertainment\316.txt
826,826.txt,entertainment,data\raw\entertainment\317.txt
827,827.txt,entertainment,data\raw\entertainment\318.txt
828,828.txt,entertainment,data\raw\entertainment\319.txt
829,829.txt,entertainment,data\raw\entertainment\320.txt
830,830.txt,entertainment,data\raw\entertainment\321.txt
831,831.txt,entertainment,data\raw\entertainment\322.txt
832,832.txt,entertainment,data\raw\entertainment\323.txt
833,833.txt,entertainment,data\raw\entertainment\324.txt
834,834.txt,entertainment,data\raw\entertainment\325.txt
835,835.txt,entertainment,data\raw\entertainment\326.txt
836,836.txt,entertainment,data\raw\entertainment\327.txt
837,837.txt,entertainment,data\raw\entertainment\328.txt
838,838.txt,entertainment,data\raw\entertainment\329.txt
839,839.txt,entertainment,data\raw\entertainment\330.txt
840,840.txt,entertainment,data\raw\entertainment\331.txt
841,841.txt,entertainment,data\raw\entertainment\332.txt
842,842.txt,entertainment,data\raw\entertainment\333.txt
843,843.txt,entertainment,data\raw\entertainment\334.txt
844,844.txt,entertainment,data\raw\entertainment\335.txt
845,845.txt,entertainment,data\raw\entertainment\336.txt
846,846.txt,entertainment,data\raw\entertainment\337.txt
847,847.txt,entertainment,data\raw\entertainment\338.txt
848,848.txt,entertainment,data\raw\entertainment\339.txt
849,849.txt,entertainment,data\raw\entertainment\340.txt
850,850.txt,entertainment,data\raw\entertainment\341.txt
851,851.txt,entertainment,data\raw\entertainment\342.txt
852,852.txt,entertainment,data\raw\entertainment\343.txt
853,853.txt,entertainment,data\raw\entertainment\344.txt
854,854.txt,entertainment,data\raw\entertainment\345.txt
855,855.txt,entertainment,data\raw\entertainment\346.txt
856,856.txt,entertainment,data\raw\entertainment\347.txt
857,857.txt,entertainment,data\raw\entertainment\348.txt
858,858.txt,entertainment,data\raw\entertainment\349.txt
859,859.txt,entertainment,data\raw\entertainment\350.txt
860,860.txt,entertainment,data\raw\entertainment\351.txt
861,861.txt,entertainment,data\raw\entertainment\352.txt
862,862.txt,entertainment,data\raw\entertainment\353.txt
863,863.txt,entertainment,data\raw\entertainment\354.txt
864,864.txt,entertainment,data\raw\entertainment\355.txt
865,865.txt,entertainment,data\raw\entertainment\356.txt
866,866.txt,entertainment,data\raw\entertainment\357.txt
867,867.txt,entertainment,data\raw\entertainment\358.txt
868,868.txt,entertainment,data\raw\entertainment\359.txt
869,869.txt,entertainment,data\raw\entertainment\360.txt
870,870.txt,entertainment,data\raw\entertainment\361.txt
871,871.txt,entertainment,data\raw\entertainment\362.txt
872,872.txt,entertainment,data\raw\entertainment\363.txt
873,873.txt,entertainment,data\raw\entertainment\364.txt
874,874.txt,entertainment,data\raw\entertainment\365.txt
875,875.txt,entertainment,data\raw\entertainment\366.txt
876,876.txt,entertainment,data\raw\entertainment\367.txt
877,877.txt,entertainment,data\raw\entertainment\368.txt
878,878.txt,entertainment,data\raw\entertainment\369.txt
879,879.txt,entertainment,data\raw\entertainment\370.txt
880,880.txt,entertainment,data\raw\entertainment\371.txt
881,881.txt,entertainment,data\raw\entertainment\372.txt
882,882.txt,entertainment,data\raw\entertainment\373.txt
883,883.txt,entertainment,data\raw\entertainment\374.txt
884,884.txt,entertainment,data\raw\entertainment\375.txt
885,885.txt,entertainment,data\raw\entertainment\376.txt
886,886.txt,entertainment,data\raw\entertainment\377.txt
887,887.txt,entertainment,data\raw\entertainment\378.txt
888,888.txt,entertainment,data\raw\entertainment\379.txt
889,889.txt,entertainment,data\raw\entertainment\380.txt
890,890.txt,entertainment,data\raw\entertainment\381.txt
891,891.txt,entertainment,data\raw\entertainment\382.txt
892,892.txt,entertainment,data\raw\entertainment\383.txt
893,893.txt,entertainment,data\raw\entertainment\384.txt
894,894.txt,entertainment,data\raw\entertainment\385.txt
895,895.txt,entertainment,data\raw\entertainment\386.txt
896,896.txt,politics,data\raw\politics\001.txt
897,897.txt,politics,data\raw\politics\002.txt
898,898.txt,politics,data\raw\politics\003.txt
899,899.txt,politics,data\raw\politics\004.txt
900,900.txt,politics,data\raw\politics\005.txt
901,901.txt,politics,data\raw\politics\006.txt
902,902.txt,politics,data\raw\politics\007.txt
903,903.txt,politics,data\raw\politics\008.txt
904,904.txt,politics,data\raw\politics\009.txt
905,905.txt,politics,data\raw\politics\010.txt
906,906.txt,politics,data\raw\politics\011.txt
907,907.txt,politics,data\raw\politics\012.txt
908,908.txt,politics,data\raw\politics\013.txt
909,909.txt,politics,data\raw\politics\014.txt
910,910.txt,politics,data\raw\politics\015.txt
911,911.txt,politics,data\raw\politics\016.txt
912,912.txt,politics,data\raw\politics\017.txt
913,913.txt,politics,data\raw\politics\018.txt
914,914.txt,politics,data\raw\politics\019.txt
915,915.txt,politics,data\raw\politics\020.txt
916,916.txt,politics,data\raw\politics\021.txt
917,917.txt,politics,data\raw\politics\022.txt
918,918.txt,politics,data\raw\politics\023.txt
919,919.txt,politics,data\raw\politics\024.txt
920,920.txt,politics,data\raw\politics\025.txt
921,921.txt,politics,data\raw\politics\026.txt
922,922.txt,politics,data\raw\politics\027.txt
923,923.txt,politics,data\raw\politics\028.txt
924,924.txt,politics,data\raw\politics\029.txt
925,925.txt,politics,data\raw\politics\030.txt
926,926.txt,politics,data\raw\politics\031.txt
927,927.txt,politics,data\raw\politics\032.txt
928,928.txt,politics,data\raw\politics\033.txt
929,929.txt,politics,data\raw\politics\034.txt
930,930.txt,politics,data\raw\politics\035.txt
931,931.txt,politics,data\raw\politics\036.txt
932,932.txt,politics,data\raw\politics\037.txt
933,933.txt,politics,data\raw\politics\038.txt
934,934.txt,politics,data\raw\politics\039.txt
935,935.txt,politics,data\raw\politics\040.txt
936,936.txt,politics,data\raw\politics\041.txt
937,937.txt,politics,data\raw\politics\042.txt
938,938.txt,politics,data\raw\politics\043.txt
939,939.txt,politics,data\raw\politics\044.txt
940,940.txt,politics,data\raw\politics\045.txt
941,941.txt,politics,data\raw\politics\046.txt
942,942.txt,politics,data\raw\politics\047.txt
943,943.txt,politics,data\raw\politics\048.txt
944,944.txt,politics,data\raw\politics\049.txt
945,945.txt,politics,data\raw\politics\050.txt
946,946.txt,politics,data\raw\politics\051.txt
947,947.txt,politics,data\raw\politics\052.txt
948,948.txt,politics,data\raw\politics\053.txt
949,949.txt,politics,data\raw\politics\054.txt
950,950.txt,politics,data\raw\politics\055.txt
951,951.txt,politics,data\raw\politics\056.txt
952,952.txt,politics,data\raw\politics\057.txt
953,953.txt,politics,data\raw\politics\058.txt
954,954.txt,politics,data\raw\politics\059.txt
955,955.txt,politics,data\raw\politics\060.txt
956,956.txt,politics,data\raw\politics\061.txt
957,957.txt,politics,data\raw\politics\062.txt
958,958.txt,politics,data\raw\politics\063.txt
959,959.txt,politics,data\raw\politics\064.txt
960,960.txt,politics,data\raw\politics\065.txt
961,961.txt,politics,data\raw\politics\066.txt
962,962.txt,politics,data\raw\politics\067.txt
963,963.txt,politics,data\raw\politics\068.txt
964,964.txt,politics,data\raw\politics\069.txt
965,965.txt,politics,data\raw\politics\070.txt
966,966.txt,politics,data\raw\politics\071.txt
967,967.txt,politics,data\raw\politics\072.txt
968,968.txt,politics,data\raw\politics\073.txt
969,969.txt,politics,data\raw\politics\074.txt
970,970.txt,politics,data\raw\politics\075.txt
971,971.txt,politics,data\raw\politics\076.txt
972,972.txt,politics,data\raw\politics\077.txt
973,973.txt,politics,data\raw\politics\078.txt
974,974.txt,politics,data\raw\politics\079.txt
975,975.txt,politics,data\raw\politics\080.txt
976,976.txt,politics,data\raw\politics\081.txt
977,977.txt,politics,data\raw\politics\082.txt
978,978.txt,politics,data\raw\politics\083.txt
979,979.txt,politics,data\raw\politics\084.txt
980,980.txt,politics,data\raw\politics\085.txt
981,981.txt,politics,data\raw\politics\086.txt
982,982.txt,politics,data\raw\politics\087.txt
983,983.txt,politics,data\raw\politics\088.txt
984,984.txt,politics,data\raw\politics\089.txt
985,985.txt,politics,data\raw\politics\090.txt
986,986.txt,politics,data\raw\politics\091.txt
987,987.txt,politics,data\raw\politics\092.txt
988,988.txt,politics,data\raw\politics\093.txt
989,989.txt,politics,data\raw\politics\094.txt
990,990.txt,politics,data\raw\politics\095.txt
991,991.txt,politics,data\raw\politics\096.txt
992,992.txt,politics,data\raw\politics\097.txt
993,993.txt,politics,data\raw\politics\098.txt
994,994.txt,politics,data\raw\politics\099.txt
995,995.txt,politics,data\raw\politics\100.txt
996,996.txt,politics,data\raw\politics\101.txt
997,997.txt,politics,data\raw\politics\102.txt
998,998.txt,politics,data\raw\politics\103.txt
999,999.txt,politics,data\raw\politics\104.txt
1000,1000.txt,politics,data\raw\politics\105.txt
1001,1001.txt,politics,data\raw\politics\106.txt
1002,1002.txt,politics,data\raw\politics\107.txt
1003,1003.txt,politics,data\raw\politics\108.txt
1004,1004.txt,politics,data\raw\politics\109.txt
1005,1005.txt,politics,data\raw\politics\110.txt
1006,1006.txt,politics,data\raw\politics\111.txt
1007,1007.txt,politics,data\raw\politics\112.txt
1008,1008.txt,politics,data\raw\politics\113.txt
1009,1009.txt,politics,data\raw\politics\114.txt
1010,1010.txt,politics,data\raw\politics\115.txt
1011,1011.txt,politics,data\raw\politics\116.txt
1012,1012.txt,politics,data\raw\politics\117.txt
1013,1013.txt,politics,data\raw\politics\118.txt
1014,1014.txt,politics,data\raw\politics\119.txt
1015,1015.txt,politics,data\raw\politics\120.txt
1016,1016.txt,politics,data\raw\politics\121.txt
1017,1017.txt,politics,data\raw\politics\122.txt
1018,1018.txt,politics,data\raw\politics\123.txt
1019,1019.txt,politics,data\raw\politics\124.txt
1020,1020.txt,politics,data\raw\politics\125.txt
1021,1021.txt,politics,data\raw\politics\126.txt
1022,1022.txt,politics,data\raw\politics\127.txt
1023,1023.txt,politics,data\raw\politics\128.txt
1024,1024.txt,politics,data\raw\politics\129.txt
1025,1025.txt,politics,data\raw\politics\130.txt
1026,1026.txt,politics,data\raw\politics\131.txt
1027,1027.txt,politics,data\raw\politics\132.txt
1028,1028.txt,politics,data\raw\politics\133.txt
1029,1029.txt,politics,data\raw\politics\134.txt
1030,1030.txt,politics,data\raw\politics\135.txt
1031,1031.txt,politics,data\raw\politics\136.txt
1032,1032.txt,politics,data\raw\politics\137.txt
1033,1033.txt,politics,data\raw\politics\138.txt
1034,1034.txt,politics,data\raw\politics\139.txt
1035,1035.txt,politics,data\raw\politics\140.txt
1036,1036.txt,politics,data\raw\politics\141.txt
1037,1037.txt,politics,data\raw\politics\142.txt
1038,1038.txt,politics,data\raw\politics\143.txt
1039,1039.txt,politics,data\raw\politics\144.txt
1040,1040.txt,politics,data\raw\politics\145.txt
1041,1041.txt,politics,data\raw\politics\146.txt
1042,1042.txt,politics,data\raw\politics\147.txt
1043,1043.txt,politics,data\raw\politics\148.txt
1044,1044.txt,politics,data\raw\politics\149.txt
1045,1045.txt,politics,data\raw\politics\150.txt
1046,1046.txt,politics,data\raw\politics\151.txt
1047,1047.txt,politics,data\raw\politics\152.txt
1048,1048.txt,politics,data\raw\politics\153.txt
1049,1049.txt,politics,data\raw\politics\154.txt
1050,1050.txt,politics,data\raw\politics\155.txt
1051,1051.txt,politics,data\raw\politics\156.txt
1052,1052.txt,politics,data\raw\politics\157.txt
1053,1053.txt,politics,data\raw\politics\158.txt
1054,1054.txt,politics,data\raw\politics\159.txt
1055,1055.txt,politics,data\raw\politics\160.txt
1056,1056.txt,politics,data\raw\politics\161.txt
1057,1057.txt,politics,data\raw\politics\162.txt
1058,1058.txt,politics,data\raw\politics\163.txt
1059,1059.txt,politics,data\raw\politics\164.txt
1060,1060.txt,politics,data\raw\politics\165.txt
1061,1061.txt,politics,data\raw\politics\166.txt
1062,1062.txt,politics,data\raw\politics\167.txt
1063,1063.txt,politics,data\raw\politics\168.txt
1064,1064.txt,politics,data\raw\politics\169.txt
1065,1065.txt,politics,data\raw\politics\170.txt
1066,1066.txt,politics,data\raw\politics\171.txt
1067,1067.txt,politics,data\raw\politics\172.txt
1068,1068.txt,politics,data\raw\politics\173.txt
1069,1069.txt,politics,data\raw\politics\174.txt
1070,1070.txt,politics,data\raw\politics\175.txt
1071,1071.txt,politics,data\raw\politics\176.txt
1072,1072.txt,politics,data\raw\politics\177.txt
1073,1073.txt,politics,data\raw\politics\178.txt
1074,1074.txt,politics,data\raw\politics\179.txt
1075,1075.txt,politics,data\raw\politics\180.txt
1076,1076.txt,politics,data\raw\politics\181.txt
1077,1077.txt,politics,data\raw\politics\182.txt
1078,1078.txt,politics,data\raw\politics\183.txt
1079,1079.txt,politics,data\raw\politics\184.txt
1080,1080.txt,politics,data\raw\politics\185.txt
1081,1081.txt,politics,data\raw\politics\186.txt
1082,1082.txt,politics,data\raw\politics\187.txt
1083,1083.txt,politics,data\raw\politics\188.txt
1084,1084.txt,politics,data\raw\politics\189.txt
1085,1085.txt,politics,data\raw\politics\190.txt
1086,1086.txt,politics,data\raw\politics\191.txt
1087,1087.txt,politics,data\raw\politics\192.txt
1088,1088.txt,politics,data\raw\politics\193.txt
1089,1089.txt,politics,data\raw\politics\194.txt
1090,1090.txt,politics,data\raw\politics\195.txt
1091,1091.txt,politics,data\raw\politics\196.txt
1092,1092.txt,politics,data\raw\politics\197.txt
1093,1093.txt,politics,data\raw\politics\198.txt
1094,1094.txt,politics,data\raw\politics\199.txt
1095,1095.txt,politics,data\raw\politics\200.txt
1096,1096.txt,politics,data\raw\politics\201.txt
1097,1097.txt,politics,data\raw\politics\202.txt
1098,1098.txt,politics,data\raw\politics\203.txt
1099,1099.txt,politics,data\raw\politics\204.txt
1100,1100.txt,politics,data\raw\politics\205.txt
1101,1101.txt,politics,data\raw\politics\206.txt
1102,1102.txt,politics,data\raw\politics\207.txt
1103,1103.txt,politics,data\raw\politics\208.txt
1104,1104.txt,politics,data\raw\politics\209.txt
1105,1105.txt,politics,data\raw\politics\210.txt
1106,1106.txt,politics,data\raw\politics\211.txt
1107,1107.txt,politics,data\raw\politics\212.txt
1108,1108.txt,politics,data\raw\politics\213.txt
1109,1109.txt,politics,data\raw\politics\214.txt
1110,1110.txt,politics,data\raw\politics\215.txt
1111,1111.txt,politics,data\raw\politics\216.txt
1112,1112.txt,politics,data\raw\politics\217.txt
1113,1113.txt,politics,data\raw\politics\218.txt
1114,1114.txt,politics,data\raw\politics\219.txt
1115,1115.txt,politics,data\raw\politics\220.txt
1116,1116.txt,politics,data\raw\politics\221.txt
1117,1117.txt,politics,data\raw\politics\222.txt
1118,1118.txt,politics,data\raw\politics\223.txt
1119,1119.txt,politics,data\raw\politics\224.txt
1120,1120.txt,politics,data\raw\politics\225.txt
1121,1121.txt,politics,data\raw\politics\226.txt
1122,1122.txt,politics,data\raw\politics\227.txt
1123,1123.txt,politics,data\raw\politics\228.txt
1124,1124.txt,politics,data\raw\politics\229.txt
1125,1125.txt,politics,data\raw\politics\230.txt
1126,1126.txt,politics,data\raw\politics\231.txt
1127,1127.txt,politics,data\raw\politics\232.txt
1128,1128.txt,politics,data\raw\politics\233.txt
1129,1129.txt,politics,data\raw\politics\234.txt
1130,1130.txt,politics,data\raw\politics\235.txt
1131,1131.txt,politics,data\raw\politics\236.txt
1132,1132.txt,politics,data\raw\politics\237.txt
1133,1133.txt,politics,data\raw\politics\238.txt
1134,1134.txt,politics,data\raw\politics\239.txt
1135,1135.txt,politics,data\raw\politics\240.txt
1136,1136.txt,politics,data\raw\politics\241.txt
1137,1137.txt,politics,data\raw\politics\242.txt
1138,1138.txt,politics,data\raw\politics\243.txt
1139,1139.txt,politics,data\raw\politics\244.txt
1140,1140.txt,politics,data\raw\politics\245.txt
1141,1141.txt,politics,data\raw\politics\246.txt
1142,1142.txt,politics,data\raw\politics\247.txt
1143,1143.txt,politics,data\raw\politics\248.txt
1144,1144.txt,politics,data\raw\politics\249.txt
1145,1145.txt,politics,data\raw\politics\250.txt
1146,1146.txt,politics,data\raw\politics\251.txt
1147,1147.txt,politics,data\raw\politics\252.txt
1148,1148.txt,politics,data\raw\politics\253.txt
1149,1149.txt,politics,data\raw\politics\254.txt
1150,1150.txt,politics,data\raw\politics\255.txt
1151,1151.txt,politics,data\raw\politics\256.txt
1152,1152.txt,politics,data\raw\politics\257.txt
1153,1153.txt,politics,data\raw\politics\258.txt
1154,1154.txt,politics,data\raw\politics\259.txt
1155,1155.txt,politics,data\raw\politics\260.txt
1156,1156.txt,politics,data\raw\politics\261.txt
1157,1157.txt,politics,data\raw\politics\262.txt
1158,1158.txt,politics,data\raw\politics\263.txt
1159,1159.txt,politics,data\raw\politics\264.txt
1160,1160.txt,politics,data\raw\politics\265.txt
1161,1161.txt,politics,data\raw\politics\266.txt
1162,1162.txt,politics,data\raw\politics\267.txt
1163,1163.txt,politics,data\raw\politics\268.txt
1164,1164.txt,politics,data\raw\politics\269.txt
1165,1165.txt,politics,data\raw\politics\270.txt
1166,1166.txt,politics,data\raw\politics\271.txt
1167,1167.txt,politics,data\raw\politics\272.txt
1168,1168.txt,politics,data\raw\politics\273.txt
1169,1169.txt,politics,data\raw\politics\274.txt
1170,1170.txt,politics,data\raw\politics\275.txt
1171,1171.txt,politics,data\raw\politics\276.txt
1172,1172.txt,politics,data\raw\politics\277.txt
1173,1173.txt,politics,data\raw\politics\278.txt
1174,1174.txt,politics,data\raw\politics\279.txt
1175,1175.txt,politics,data\raw\politics\280.txt
